venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
EPFL,Choosing the best medical treatment with the help of AI,https://ai.epfl.ch/choosing-the-best-medical-treatment-with-the-help-of-ai,2025-02-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Designing proteins with their environment in mind,https://ai.epfl.ch/designing-proteins-with-their-environment-in-mind,2025-01-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,New study improves the trustworthiness of wind power forecasts,https://ai.epfl.ch/new-study-improves-the-trustworthiness-of-wind-power-forecasts,2025-01-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A Deep Learning Pipeline for Controlling Protein Interactions,https://ai.epfl.ch/a-deep-learning-pipeline-for-controlling-protein-interactions,2025-01-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Three SNSF Advanced Grants awarded to EPFL researchers,https://ai.epfl.ch/three-snsf-advanced-grants-awarded-to-epfl-researchers,2025-01-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,GenAI ushers in a new era of drug research,https://ai.epfl.ch/genai-ushers-in-a-new-era-of-drug-research,2025-01-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Learning from the unexpected,https://ai.epfl.ch/learning-from-the-unexpected,2025-01-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,An open-source training framework to advance multimodal AI,https://ai.epfl.ch/an-open-source-training-framework-to-advance-multimodal-ai,2025-01-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Can we convince AI to answer harmful requests?,https://ai.epfl.ch/news-can-we-convince-ai-to-answer-harmful-requests,2024-12-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Can AI influence election outcomes?,https://ai.epfl.ch/can-ai-influence-election-outcomes,2024-12-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,IC PhD graduate recognized with the ELLIS PhD Award 2024,https://ai.epfl.ch/ic-phd-graduate-recognized-with-the-ellis-phd-award-2024,2024-12-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI-Powered Virtual Cell Could Become Biology's Universal Simulator,https://ai.epfl.ch/ai-powered-virtual-cell-could-become-biologys-universal-simulator,2024-12-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Seeing our reflection in the AI mirror,https://ai.epfl.ch/seeing-our-reflection-in-the-ai-mirror,2024-12-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Bird-inspired drone can jump for take-off,https://ai.epfl.ch/bird-inspired-drone-can-jump-for-take-off,2024-12-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Could ChatGPT get an engineering degree?,https://ai.epfl.ch/could-chatgpt-get-an-engineering-degree,2024-11-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,New supercomputer enables cutting-edge and sustainable research,https://ai.epfl.ch/new-supercomputer-enables-cutting-edge-and-sustainable-research,2024-11-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,IC researcher awarded prestigious SNSF Starting Grant,https://ai.epfl.ch/ic-researcher-awarded-prestigious-snsf-starting-grant,2024-11-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"Simulating how fruit flies see, smell, and navigate",https://ai.epfl.ch/simulating-how-fruit-flies-see-smell-and-navigate,2024-11-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Neurotechnology boosts memory without surgery,https://ai.epfl.ch/neurotechnology-boosts-memory-without-surgery,2024-11-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"Towards comfortable, interactive and zero-carbon buildings",https://ai.epfl.ch/towards-comfortable-interactive-and-zero-carbon-buildings,2024-10-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL AI Center - New Call for Postdoctoral Fellowships,https://ai.epfl.ch/epfl-ai-center-new-call-for-postdoctoral-fellowships,2024-10-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Deepfake and You: Raising global awareness of deepfakes,https://ai.epfl.ch/deepfake-and-you-raising-global-awareness-of-deepfakes,2024-10-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Philippe Schwaller receives Hansch Award,https://ai.epfl.ch/philippe-schwaller-receives-hansch-award,2024-10-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,New approach can reduce traffic congestion at no extra cost,https://ai.epfl.ch/new-approach-can-reduce-traffic-congestion-at-no-extra-cost,2024-10-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL and ETH Zurich enhance collaboration to boost AI in Switzerland,https://ai.epfl.ch/epfl-and-eth-zurich-enhance-collaboration-to-boost-ai-in-switzerland,2024-10-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new deep learning model for easier sustainable aircraft design,https://ai.epfl.ch/a-new-deep-learning-model-for-easier-sustainable-aircraft-design,2024-10-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Modeling the minutia of motor manipulation with AI,https://ai.epfl.ch/modeling-the-minutia-of-motor-manipulation-with-ai,2024-10-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI helps detect and monitor infrastructure defects,https://ai.epfl.ch/ai-helps-detect-and-monitor-infrastructure-defects,2024-09-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Students seem to prefer teacher feedback over AI feedback,https://ai.epfl.ch/students-seem-to-prefer-teacher-feedback-over-ai-feedback,2024-09-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Large Language Models feel the direction of time,https://ai.epfl.ch/large-language-models-feel-the-direction-of-time,2024-09-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI helps distinguish dark matter from cosmic noise,https://ai.epfl.ch/ai-helps-distinguish-dark-matter-from-cosmic-noise,2024-09-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,An Unparalleled Map of the Brain-Spinal Cord Connection,https://ai.epfl.ch/an-unparalleled-map-of-the-brain-spinal-cord-connection,2024-09-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Tracking behaviour to understand the brain,https://ai.epfl.ch/tracking-behaviour-to-understand-the-brain,2024-09-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,We should always have a human approach to AI,https://ai.epfl.ch/we-should-always-have-a-human-approach-to-ai,2024-09-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI tool maps out cell metabolism with precision,https://ai.epfl.ch/ai-tool-maps-out-cell-metabolism-with-precision,2024-09-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Medical imaging aims to bring the invisible to light,https://ai.epfl.ch/medical-imaging-aims-to-bring-the-invisible-to-light,2024-08-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,An entire brain-machine interface on a chip,https://ai.epfl.ch/an-entire-brain-machine-interface-on-a-chip,2024-08-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"When imaging advances, science advances",https://ai.epfl.ch/when-imaging-advances-science-advances,2024-08-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI enhances chemical analysis at the nanoscale,https://ai.epfl.ch/ai-enhances-chemical-analysis-at-the-nanoscale,2024-08-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new AI approach to protein design,https://ai.epfl.ch/a-new-ai-approach-to-protein-design,2024-08-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Engineers bring efficient optical neural networks into focus,https://ai.epfl.ch/engineers-bring-efficient-optical-neural-networks-into-focus,2024-08-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Stranger Danger and online fringe communities,https://ai.epfl.ch/stranger-danger-and-online-fringe-communities,2024-08-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Flying like a beetle,https://ai.epfl.ch/flying-like-a-beetle,2024-08-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Making a difference with the MAKE Assistive Technologies Challenge,https://ai.epfl.ch/making-a-difference-with-the-make-assistive-technologies-challenge,2024-07-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Bridging the 'Valley of Death' in carbon capture,https://ai.epfl.ch/bridging-the-valley-of-death-in-carbon-capture,2024-07-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Navigating the labyrinth: How AI tackles complex data sampling,https://ai.epfl.ch/navigating-the-labyrinth-how-ai-tackles-complex-data-sampling,2024-07-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI matches protein interaction partners,https://ai.epfl.ch/ai-matches-protein-interaction-partners,2024-07-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Membrane protein analogues could accelerate drug discovery,https://ai.epfl.ch/membrane-protein-analogues-could-accelerate-drug-discovery,2024-06-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Unifying behavioral analysis through animal foundation models,https://ai.epfl.ch/unifying-behavioral-analysis-through-animal-foundation-models,2024-06-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Mapping the biology of spinal cord injury in unprecedented detail,https://ai.epfl.ch/mapping-the-biology-of-spinal-cord-injury-in-unprecedented-detail,2024-06-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Scientists map biodiversity changes in the world's forests,https://ai.epfl.ch/scientists-map-biodiversity-changes-in-the-worlds-forests,2024-05-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,I want to give students a toolbox for identifying ethical issues,https://ai.epfl.ch/i-want-to-give-students-a-toolbox-for-identifying-ethical-issues,2024-05-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,An AI leap into chemical synthesis,https://ai.epfl.ch/an-ai-leap-into-chemical-synthesis,2024-05-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Machine learning accelerates discovery of solar-cell perovskites,https://ai.epfl.ch/machine-learning-accelerates-discovery-of-solar-cell-perovskites,2024-05-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Tailoring digital responses for humanitarian action,https://ai.epfl.ch/tailoring-digital-responses-for-humanitarian-action,2024-05-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,"EPFL Applied Machine Learning Days: Energy, Maturity and Optimism",https://ai.epfl.ch/epfl-applied-machine-learning-days-energy-maturity-and-optimism,2024-05-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Modular software for scientific image reconstruction,https://ai.epfl.ch/modular-software-for-scientific-image-reconstruction,2024-05-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI's new power of persuasion: it can change your mind,https://ai.epfl.ch/ais-new-power-of-persuasion-it-can-change-your-mind,2024-04-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,How the brain senses body position and movement,https://ai.epfl.ch/how-the-brain-senses-body-position-and-movement,2024-04-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Does Artificial Intelligence work in English?,https://ai.epfl.ch/does-artificial-intelligence-work-in-english,2024-03-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Joint initiative for trustworthy AI,https://ai.epfl.ch/joint-initiative-for-trustworthy-ai,2024-03-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,A new EPFL tool shows the decline of political tone in the US,https://ai.epfl.ch/a-new-epfl-tool-shows-the-decline-of-political-tone-in-the-us,2024-03-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Enhancing AI robustness for more secure and reliable systems,https://ai.epfl.ch/enhancing-ai-robustness-for-more-secure-and-reliable-systems,2024-03-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Making AI work for everyone,https://ai.epfl.ch/making-ai-work-for-everyone,2024-03-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Charting new paths in AI learning,https://ai.epfl.ch/charting-new-paths-in-ai-learning,2024-02-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Anything-in-anything-out: a new modular AI model,https://ai.epfl.ch/anything-in-anything-out-a-new-modular-ai-model,2024-02-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI in the fight against global inequality,https://ai.epfl.ch/ai-in-the-fight-against-global-inequality,2024-01-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,AI unlocks new insights in neurodegenerative disease research,https://ai.epfl.ch/ai-unlocks-new-insights-in-neurodegenerative-disease-research,2023-12-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,EPFL's new Large Language Model for Medical Knowledge,https://ai.epfl.ch/epfls-new-large-language-model-for-medical-knowledge,2023-11-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
EPFL,Opening of the new EPFL AI Center: A Hub for AI in Switzerland,https://ai.epfl.ch/opening-of-the-new-epfl-ai-center-a-hub-for-ai-in-switzerland,2023-11-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,Evaluation of Frontier AI Company Practices Using the General-Purpose AI Risk-Management Standards Profile V1.2,https://cltc.berkeley.edu/publication/ai-risk-management-standards-profile-v1-2,2026-04-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,AgentWatch: Privacy and Security Evaluation for Browser-Based AI Agents,https://cltc.berkeley.edu/publication/agentwatch-report,2026-06-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,AIxCyber Threat Scenarios: 2027-2029,https://cltc.berkeley.edu/publication/aixcyber-threat-scenarios-2027-2029,2026-05-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,"Save Money, Build Talent, and Defend Communities: A Whole-of-State Cybersecurity Guidebook",https://cltc.berkeley.edu/publication/state-cybersecurity-guidebook,2026-05-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,CyberCAN Washington: A Regional Assessment of Nonprofit Cybersecurity and Strategic Recommendations for Washington State,https://cltc.berkeley.edu/publication/cybercan-washington,2026-04-17,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
UC Berkeley,Tracking Cybersecurity Policy Developments Across State Legislatures: 2025 Enacted Legislation,https://cltc.berkeley.edu/publication/tracking-cybersecurity-policy-developments-across-state-legislatures,2026-02-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,Agentic AI Risk-Management Standards Profile,https://cltc.berkeley.edu/publication/agentic-ai-risk-profile,2026-02-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,Toward Risk Thresholds for AI-Enabled Cyber Threats: Enhancing Decision-Making Under Uncertainty with Bayesian Networks,https://cltc.berkeley.edu/publication/toward-risk-thresholds-for-ai-enabled-cyber-threats,2026-01-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
UC Berkeley,From Automation to Autonomy: The Next Leap in AI-Enabled Cybercrimes,https://cltc.berkeley.edu/publication/from-automation-to-autonomy-the-next-leap-in-ai-enabled-cybercrimes,2025-12-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
