venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
RAND Corporation,China Is Worried About AI Job Losses,https://www.rand.org/pubs/commentary/2025/12/china-is-worried-about-ai-job-losses.html,2025-12-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,A Prisoner's Dilemma in the Race to Artificial General Intelligence,https://www.rand.org/pubs/research_reports/RRA4245-1.html,2025-12-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,The Dynamics Behind Artificial Intelligence's Impact on Productivity Growth,https://www.rand.org/pubs/perspectives/PEA4392-1.html,2025-12-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Accelerating Large-Scale Grid Infrastructure Projects to Win the AI Race,https://www.rand.org/pubs/perspectives/PEA4501-1.html,2025-12-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Manipulating Minds: Security Implications of AI-Induced Psychosis,https://www.rand.org/pubs/research_reports/RRA4435-1.html,2025-12-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Adoption of Artificial Intelligence in the Health Care Sector,https://www.rand.org/pubs/external_publications/EP71027.html,2025-12-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,The Cost of Misforecasting: How Ignoring Non-AI Demand Risks the Grid,https://www.rand.org/pubs/commentary/2025/12/the-cost-of-misforecasting-how-ignoring-non-ai-demand-risks-the-grid.html,2025-12-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,2025 RAND Wrap-Up: Research That Defined Our Year,https://www.rand.org/pubs/commentary/2025/12/2025-rand-wrap-up-research-that-defined-our-year.html,2025-12-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,"Pre-K Teachers Are Optimistic About Educational Technology, Though Current Use Varies Widely: Findings from the American Public School Pre-K Teacher Survey",https://www.rand.org/pubs/research_reports/RRA4412-2.html,2025-12-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Europe and the geopolitics of AGI: The need for a preparedness plan,https://www.rand.org/pubs/research_reports/RRA4636-1.html,2025-12-16,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Europe and the geopolitics of AGI,https://www.rand.org/randeurope/research/projects/2025/europe-and-geopolitics-of-agi.html,2025-12-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,"From AI to the Arctic, Understanding the Future of Security: Q&A with Barry Pavel",https://www.rand.org/pubs/commentary/2025/12/from-ai-to-the-arctic-understanding-the-future-of-security.html,2025-12-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Pre-K Teachers Are Hesitant to Use Artificial Intelligence—Why?,https://www.rand.org/pubs/commentary/2025/12/pre-k-teachers-are-hesitant-to-use-artificial-intelligence-why.html,2025-12-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Would You Let Claude Do Your Taxes?,https://www.rand.org/pubs/commentary/2025/12/would-you-let-claude-do-your-taxes.html,2025-12-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,An Initial Assessment of Opportunities for Technology-Enabled Civilian Talent Management in the Department of the Air Force,https://www.rand.org/pubs/research_reports/RRA2996-2.html,2025-12-22,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Clearing Up the Confusion from Misperceptions About the Security Clearance Process,https://www.rand.org/pubs/research_reports/RRA3543-1.html,2025-12-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Core Anomalous Experiences Shared Across Diverse Citizen Science Datasets,https://www.rand.org/pubs/external_publications/EP71193.html,2025-12-24,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Are AI Companies Actually Ready to Play God?,https://www.rand.org/pubs/commentary/2025/12/are-ai-companies-actually-ready-to-play-god.html,2025-12-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Contemporary Foundation AI Models Increase Biological Weapons Risk,https://www.rand.org/pubs/perspectives/PEA3853-1.html,2025-12-31,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,A Knowledge Deluge Threatens Disaster Research,https://www.rand.org/pubs/commentary/2026/01/a-knowledge-deluge-threatens-disaster-research.html,2026-01-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,U.S.-China Competition for Artificial Intelligence Markets: Analyzing Global Use Patterns of Large Language Models,https://www.rand.org/pubs/research_reports/RRA4355-1.html,2026-01-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Governing the AI-biotech Convergence,https://www.rand.org/pubs/external_publications/EP71214.html,2026-01-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,It's Time to Treat China's Connected Energy Systems As a National Security Risk,https://www.rand.org/pubs/commentary/2026/01/its-time-to-treat-chinas-connected-energy-systems-as-a.html,2026-01-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Prioritizing Feasible and Impactful Actions to Enable Secure AI Development and Use in Biology,https://www.rand.org/pubs/external_publications/EP71203.html,2026-01-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Is Europe prepared for AGI?,https://www.rand.org/randeurope/about/events/2026/is-europe-ready-for-the-rise-of-agi.html,2026-01-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,How Artificial Intelligence Could Reshape Four Essential Competitions in Future Warfare,https://www.rand.org/pubs/research_reports/RRA4316-1.html,2026-01-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Four Governance Approaches to Securing Advanced AI,https://www.rand.org/pubs/research_briefs/RBA4159-1.html,2026-01-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,A New Age of Nations: Power and Advantage in the AI Era,https://www.rand.org/pubs/perspectives/PEA3691-14.html,2026-01-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Assessing Generative AI Chatbots for Alcohol Misuse Support: A Longitudinal Simulation Study,https://www.rand.org/pubs/external_publications/EP71114.html,2026-01-29,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Tipping the Cyber Balance: How AI Benchmarks Could Make Software Safer,https://www.rand.org/pubs/commentary/2026/02/tipping-the-cyber-balance-how-ai-benchmarks-could-make.html,2026-02-03,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Bridging the Digital to Physical Divide: Evaluating LLM Agents on Benchtop DNA Acquisition,https://www.rand.org/pubs/research_reports/RRA4591-1.html,2026-02-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Governing the Unknown: Insights from a RAND Workshop on Managing Polycrises and Catastrophic Risk,https://www.rand.org/pubs/perspectives/PEA4610-1.html,2026-02-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Position: Human Baselines in Model Evaluations Need Rigor and Transparency: (With Recommendations & Reporting Checklist),https://www.rand.org/pubs/external_publications/EP71235.html,2026-02-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Is Europe Prepared for AGI?,https://www.rand.org/pubs/presentations/PTA4740-1.html,2026-02-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Grok Isn't a Glitch—It Is a Regulatory Reckoning,https://www.rand.org/pubs/commentary/2026/02/grok-isnt-a-glitch-it-is-a-regulatory-reckoning.html,2026-02-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Measuring Biological Capabilities and Risks of AI Agents: Generating and Interpreting Evidence from Agentic Evaluations,https://www.rand.org/pubs/perspectives/PEA4710-1.html,2026-02-10,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Developing a Risk-Scoring Tool for Artificial Intelligence–Enabled Biological Design: A Method to Assess the Risks of Using Artificial Intelligence to Modify Select Viral Capabilities,https://www.rand.org/pubs/research_reports/RRA4490-1.html,2026-02-11,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,What to Expect from AI in 2026: Q&A with William Marcellino,https://www.rand.org/pubs/commentary/2026/02/what-to-expect-from-ai-in-2026.html,2026-02-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,The Weapons of Mass Destruction AI Security Gap,https://www.rand.org/pubs/commentary/2026/02/the-weapons-of-mass-destruction-ai-security-gap.html,2026-02-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,AI Security Guide and Risk Assessment Tool,https://www.rand.org/pubs/tools/TLA4174-1.html,2026-02-12,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Export Controls on Artificial Intelligence and Uncrewed Aircraft Systems: Interagency Challenges,https://www.rand.org/pubs/research_reports/RRA3296-1.html,2026-02-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,A New Age of Nations,https://www.rand.org/events/2026/02/a-new-age-of-nations.html,2026-02-18,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,The Geopolitics of AGI: How Might Advanced AI Reshape Global Politics and Security?,https://www.rand.org/pubs/presentations/PTA4155-1.html,2026-02-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Judge Reliability Harness,https://www.rand.org/pubs/tools/TLA4547-1.html,2026-02-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Decisive Economic Advantage: Modeling the Transition from Temporary First-Mover Leads to Economic Dominance in Artificial General Intelligence,https://www.rand.org/pubs/research_reports/RRA4444-1.html,2026-02-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,The Science and Practice of Proportionality in AI Risk Evaluations: AI Evaluations Should Provide Meaningful Risk Information Without Imposing Excessive Burden,https://www.rand.org/pubs/external_publications/EP71258.html,2026-02-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Stay Tuned: Improving Sentiment Analysis and Stance Detection Using Large Language Models,https://www.rand.org/pubs/external_publications/EP71188.html,2026-02-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Breaking Down the Federal Budget: New Tools from RAND,https://www.rand.org/pubs/podcasts/policy-minded/2026/breaking-down-the-federal-budget.html,2026-02-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,"The People's Liberation Army's Perspectives on Artificial Intelligence Highlighting Integration as Key to ""Intelligentization"" Goals",https://www.rand.org/pubs/perspectives/PEA4574-1.html,2026-03-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,A New Age of Nations: Power and Advantage in the AI Era: RAND Policy Lab,https://www.rand.org/pubs/presentations/PTA3691-1.html,2026-03-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Five Ways Quantum Technology Could Shape Everyday Life,https://www.rand.org/pubs/commentary/2026/03/five-ways-quantum-technology-could-shape-everyday-life.html,2026-03-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Finding Common Ground in AGI Strategy Debates: A Diagnosis and Prescription,https://www.rand.org/pubs/perspectives/PEA4448-1.html,2026-03-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Infinite Potential—Insights from the Cyber Surprise Scenario: Post-Series Scenario Report from a Sequence of Day After Artificial General Intelligence Exercises,https://www.rand.org/pubs/research_reports/RRA4626-1.html,2026-03-09,PENDING-FETCH,eval-candidate; not yet full-text screened,,2026-08-01,title-triage
RAND Corporation,Strategic Cooperation on AI: Core Functions,https://www.rand.org/pubs/research_reports/RRA3849-1.html,2026-03-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
RAND Corporation,Letter: Spillover Effects in Randomized Evaluations of Translational AI,https://www.rand.org/pubs/external_publications/EP71183.html,2026-03-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
