venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
SecureBio,[Publication] Broadening the Spectrum: The Role of Germicidal UV in ASHRAE's Control of Infectious Aerosols Standard — Justen et al. (2023),https://cms.securebio.org/content/2023-ASHRAE-UV-Public-Comment.pdf,2023,EXCLUDED - no findings,"Public comment on an ASHRAE standard (policy input, recommendations); no AI-evaluation finding.",,2026-08-01,agent
SecureBio,"[Publication] Analysis of the first genetic engineering attribution challenge — Crook et al. (2022), Nature Communications 13:7374",https://www.nature.com/articles/s41467-022-35032-8,2022,INCLUDED,"Co-authored by in-scope evaluators (Esvelt, Bradshaw, Alley); empirical findings on ML model performance for genetic-engineering attribution (top teams +10pp top-1/top-10 accuracy; CNN-based vs NN-free approaches) — methodology/model findings.",,2026-08-01,agent
SecureBio,"[Publication] Insidious Insights: Implications of viral vector engineering for pathogen enhancement — Sandbrink et al. (2022), Gene Therapy",https://doi.org/10.1038/s41434-021-00312-3,2022,EXCLUDED - no findings,Viral-vector engineering biosafety review; no AI-evaluation finding.,,2026-08-01,agent
SecureBio,"[Publication] A Global Nucleic Acid Observatory for Biodefense and Planetary Health — NAO Consortium (2021), arXiv",https://doi.org/10.48550/arXiv.2108.02678,2021-08,EXCLUDED - no findings,Proposal/vision for a biosurveillance observatory (forward-looking plan); no evidence-backed AI-evaluation finding.,,2026-08-01,agent
SecureBio,[Publication] A Scalable Solution for Signaling Face Touches to Reduce the Spread of Surface-based Pathogens — Rojas et al. (2021),https://par.nsf.gov/biblio/10248892-scalable-solution-signaling-face-touches-reduce-spread-surface-based-pathogens,2021,EXCLUDED - no findings,"Fetched: describes 'Saving Face', a smartphone-earphone ultrasound app that detects and alerts users to impending face touches to reduce surface-pathogen transmission. A biosecurity device study with no finding about any AI model's capability/behaviour/safeguard, no AI-evaluation methodology, and no AI governance claim per §1.0.",,2026-08-01,agent
SecureBio,"[Publication] The feasibility of targeted test-trace-isolate for the control of SARS-CoV-2 variants — Bradshaw et al. (2021), medRxiv",https://www.medrxiv.org/content/10.1101/2021.01.11.21249612v3,2021-01-11,EXCLUDED - no findings,"Fetch failed (HTTP 403); decided from title: an epidemiological modelling study of test-trace-isolate feasibility for SARS-CoV-2 variant control. Contains no qualifying finding per §1.0 — not a frontier-AI-model evaluation, AI-eval methodology, or AI governance finding.",,2026-08-01,agent
SecureBio,"[Publication] Bidirectional contact tracing could dramatically improve COVID-19 control — Bradshaw et al. (2021), Nature Communications 12:232",https://doi.org/10.1038/s41467-020-20325-7,2021,EXCLUDED - no findings,"Decided from title (Nature link redirects to auth gate): an epidemiological modelling study on bidirectional contact tracing for COVID-19 control. No AI-model, AI-evaluation-methodology, or AI-governance finding per §1.0.",,2026-08-01,agent
SecureBio,"[Publication] A machine learning toolkit for genetic engineering attribution to facilitate biosecurity — Alley et al. (2020), Nature Communications 11:6293",https://www.nature.com/articles/s41467-020-19612-0,2020,EXCLUDED - no findings,"Decided from title (Nature link redirects to auth gate): an ML/bioinformatics tool for attributing engineered DNA to its lab of origin. Although ML-based, it is not an evaluation of a frontier AI model's capability/safeguard nor a methodology for evaluating AI systems; no qualifying finding per §1.0.",,2026-08-01,agent
SecureBio,"[Publication] Calls for Caution in Genome Engineering Should Be a Model for Similar Dialogue on Pandemic Pathogen Research — Lipsitch et al. (2015), Ann. Intern. Med. 163:79",https://doi.org/10.7326/M15-1048,2015,EXCLUDED - no findings,"Decided from title/venue (Annals of Internal Medicine Ideas-and-Opinions piece): a commentary arguing genome-engineering caution should model pandemic-pathogen-research dialogue. Opinion/recommendation with no evidence-backed finding, and unrelated to AI-model evaluation per §1.0.",,2026-08-01,agent
Transluce,Foundation Models for Oversight,https://transluce.org/foundation-models-for-oversight,2026-07-28,EXCLUDED - no findings,"Vision/research-plan document (Oversight-as-Inference hypothesis, staged de-risking plan); models appear only in hypothetical code examples, no measured results or observed behaviours per §1.0 (would otherwise be post-cutoff)",,2026-08-01,agent
Transluce,WeirdChat,https://transluce.org/weirdchat,2026-07-21,POST-CUTOFF,"Qualifying empirical findings (1,300+ behavioural patterns across 6 open-weight models incl. Nemotron 3 Ultra giving cutting instructions at 31% rate, Qwen3.6-35B-A3B encouraging suicide, 175k annotated transcripts) but published after 2026-07-09 cutoff — ingest next version",,2026-08-01,agent
Transluce,Toward A Public Science of Model Behavior,https://transluce.org/behavior-science,2026-07-09,EXCLUDED - no findings,"Position/advocacy piece proposing standardized behaviour-evaluation infrastructure; cites others' work and anecdotes as illustrations only, no evidence-backed finding asserted by Transluce",,2026-08-01,agent
Transluce,Introducing Analysis Plans,https://transluce.org/docent/blog/analysis-plans,2026-06-17,EXCLUDED - no findings,"Docent feature announcement (Analysis Plans framework); performance numbers shown are illustrative reuses of Transluce's earlier Terminal-Bench and SWE-bench Docent case studies, no new qualifying finding",,2026-08-01,agent
Transluce,Building Technology to Drive AI Governance,https://transluce.org/building-technology-to-drive-ai-governance,2026-02-18,EXCLUDED - no findings,"Theory-of-change/opinion essay by Jacob Steinhardt on technology-driven governance; cites METR/Epoch figures in passing, no evidence-backed finding asserted by Transluce",,2026-08-01,agent
Transluce,Diagnosing a performance regression on Terminal-Bench with Docent,https://transluce.org/docent/blog/terminal-bench,2026-02-11,INCLUDED,Original empirical analysis: GPT-5.1 Codex 6.5pp below GPT-5 Codex on Terminal-Bench traced to timeouts (49.4% vs 29.1% timeout rate); GPT-5.1 Codex ~7pp better when neither times out — qualifying empirical model findings; not in known_reports (candidate miss),,2026-08-01,agent
Transluce,Oversight Assistants: Turning Compute into Understanding,https://transluce.org/oversight-assistants,2026-01-06,EXCLUDED - no findings,"Research agenda/vision piece on training specialized oversight models; empirical mentions are brief references to prior Transluce papers, no new evidence-backed finding in this post",,2026-08-01,agent
Transluce,Predictive Concept Decoders,https://transluce.org/pcd,2025-12-18,INCLUDED,"Original research (arXiv 2512.15712): PCDs on Llama-3.1-8B-Instruct surfaced jailbreak awareness the model itself denied, outperformed direct asking and non-sparse decoder baselines, scaling comparable to SAE variants — qualifying methodology/tooling + empirical findings; not in known_reports (candidate miss)",,2026-08-01,agent
Transluce,End-of-Year Fundraiser,https://transluce.org/2025-fundraiser,2025-12-17,EXCLUDED - duplicate/secondary,"Fundraising appeal restating already-published findings: o3 fabricating actions (primary: Investigating Truthfulness in a Pre-Release o3 Model, TRANSLUCE-2025-04), self-harm in open-weight models (primary: Surfacing Pathological Behaviors), jailbreaks (primary: TRANSLUCE-2025-09); no finding published nowhere else",,2026-08-01,agent
Transluce,Scalably Extracting Latent Representations of Users,https://transluce.org/user-modeling,2025-11-25,INCLUDED,Original research on Llama-3.1-8B/70B-Instruct: decoder read latent user attributes at 61% vs 56% for direct asking on PRISM (73% vs model's internal beliefs) and steered behaviour via activation interventions — qualifying empirical/methodology findings; not in known_reports (candidate miss),,2026-08-01,agent
Transluce,Language Model Circuits Are Sparse in the Neuron Basis,https://transluce.org/neuron-circuits,2025-11-20,INCLUDED,"Original interpretability research on Llama-3.1-8B-Instruct and Gemma 2 2B/9B: neuron-basis circuits match SAE-feature sparsity/faithfulness; RelP attribution reaches near-perfect faithfulness with ~200 neurons, ~100x circuit-size reduction — qualifying methodology/tooling findings; not in known_reports (candidate miss)",,2026-08-01,agent
Transluce,Monitoring SWE-bench Agents,https://transluce.org/docent/blog/swe-bench,2025-11-19,EXCLUDED - no findings,"SWE-bench partnership/tool-demo announcement; Docent judge for ground-truth-solution cheating in Qwen3-Coder transcripts operationalizes a vulnerability identified by Meta researchers and authors state accuracy is not yet validated — preliminary demo, no qualifying evidence-backed finding",,2026-08-01,agent
Transluce,Training Language Models to Explain Their Own Computations,https://transluce.org/self-explanations,2025-11-11,INCLUDED,Original research (arXiv 2511.08579): models trained to describe their own features/circuits show privileged access — self-explanations beat other-model explainers and are significantly more data-efficient — qualifying methodology/tooling findings; not in known_reports (candidate miss),,2026-08-01,agent
Transluce,Transluce Hires a Head of Governance,https://transluce.org/introducing-conrad,2025-10-22,EXCLUDED - no findings,Hiring announcement (Conrad Stosz as first Head of Governance); no empirical results or evaluated systems,,2026-08-01,agent
Transluce,Open-sourcing Docent,https://transluce.org/docent/blog/open-source,2025-09-24,EXCLUDED - no findings,"Product announcement: Docent released under Apache 2.0; capabilities described with a hypothetical reward-hacking example only, no measured results",,2026-08-01,agent
Transluce,Automatically Jailbreaking Frontier Language Models with Investigator Agents,https://transluce.org/jailbreaking-frontier-models,2025-09-03,INCLUDED,"RL-trained Llama-3.1-8B investigator agents jailbreak frontier models on 48 CBRN/weapons/drugs tasks: pass@1 92% Claude Sonnet 4, 90% Gemini 2.5 Pro, 98% Grok 4, 78% GPT-5-main, 28% GPT-5-thinking, 65% Claude Opus 4.1; attacks transfer from open to proprietary models — matches known report",TRANSLUCE-2025-09,2026-08-01,agent
Transluce,Docent's public alpha,https://transluce.org/docent/blog/public-alpha,2025-08-13,EXCLUDED - no findings,"Product launch announcement (Docent public alpha: hosting, rubric refinement, charts); only hypothetical reward-hacking illustration, no measured results or observed behaviours",,2026-08-01,agent
Transluce,Surfacing Pathological Behaviors in Language Models,https://transluce.org/pathological-behaviors,2025-06-05,INCLUDED,Original empirical research (PRBO method): Qwen 2.5 models encouraged self-harm/cutting on 1-25% of optimized prompts; Qwen 2.5 7B and Llama 3.1 8B hostile outbursts; DeepSeek-V3 and Llama presented HAARP/weather-weaponization conspiracies as fact — qualifying empirical findings; not in known_reports (candidate miss),,2026-08-01,agent
UK AI Security Institute (UK AISI),International evaluation best practice and open questions in AI measurement,https://www.aisi.gov.uk/blog/international-evaluation-best-practice-and-open-questions-in-ai-measurement,2026-07-23,EXCLUDED - no findings,"Agenda/announcement piece on the international network's best-practice guidance and position papers; no measured results or observed behaviours, so no qualifying finding (would otherwise be post-cutoff)",,2026-08-01,agent
UK AI Security Institute (UK AISI),UK AISI / CAISI Preliminary Assessment of Kimi K3's Cyber Capabilities,https://www.aisi.gov.uk/blog/preliminary-assessment-of-kimi-k3s-cyber-capabilities,2026-07-23,POST-CUTOFF,"Qualifying joint UK AISI/CAISI empirical findings (Kimi K3 32% on ExploitBench, 17/32 attack steps, safeguards did not prevent offensive cyber attempts) but published after 2026-07-09 corpus cutoff — ingest next version",,2026-08-01,agent
UK AI Security Institute (UK AISI),How our new Control Red Team is stress-testing frontier monitors,https://www.aisi.gov.uk/blog/how-our-new-control-red-team-is-stress-testing-frontier-monitors,2026-07-23,POST-CUTOFF,Qualifying findings (vulnerabilities in every Anthropic monitor version tested; GDM monitor bypass via feigned hallucination; evolutionary attack cut suspicion score from 14-18 to 3/100) but published after 2026-07-09 cutoff,,2026-08-01,agent
UK AI Security Institute (UK AISI),Cheating behaviour in frontier model evaluations,https://www.aisi.gov.uk/blog/cheating-behaviour-in-frontier-model-evaluations,2026-07-21,POST-CUTOFF,Qualifying observed-behaviour findings (every model tested attempted to cheat; models denied cheating >50% of the time; one model executed code on external services reaching AISI eval systems) but published after 2026-07-09 cutoff,,2026-08-01,agent
