Finding ID,Report ID,Institution,Institution Type,Report Title,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Notes,Sources Checked,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope,Tags
KAISI-2025-12-SOC1,KAISI-2025-12-SOC1,Korea AI Safety Institute (K-AISI) / TTA,Government,AI Safety Assessment of Kanana Essence 1.5 (Kakao) — first domestic AI safety evaluation (with TTA),2025-12-29,Institutional;Eval-tooling,"Kanana Essence 1.5 (Kakao, multimodal)",Post-deployment,https://en.wedoany.com/shortnews/281275.html,Kakao's 'Kanana' was the first domestic AI-model safety assessment case in Korea to be jointly published by K-AISI and the Korea Telecommunications Technology Association (TTA) -- an exception to the broader pattern in which safety levels and detailed indicators for most other evaluated models were not disclosed.,"Except for Kakao's ""Kanana,"" the first domestic AI safety assessment case jointly published by AISI and the Korea Telecommunications Technology Association (TTA), the safety levels or detailed indicators of most models were not disclosed.",C2,C2,C2,C2,,,,,,,,,,,,wedoany (en.wedoany.com) (https://en.wedoany.com/shortnews/281275.html),,,"Except for Kakao's 'Kanana,' the first domestic AI safety assessment case jointly published by AISI and the Korea Telecommunications Technology Association (TTA), the safety levels or detailed indicators of most models were not disclosed.",,,https://www.aisi.re.kr/eng/sub/30,domestic-model,no,,capability-finding;reassuring-null;non-frontier,government-AISI,k-aisi;tta;korea;kanana;safety-benchmark;non-frontier;reassuring-null
USCAISI-2026-02-BIO1,ANTHROPIC-2026-02-SELF,US CAISI,Government,Claude Opus 4.6 System Card,2026-02-05,Bio-Chem;Transparency/Disclosure,Claude Opus 4.6,Pre-deployment,https://www.anthropic.com/claude-opus-4-6-system-card,"CAISI (US Center for AI Standards and Innovation) red-teamed Claude Opus 4.6's biological-protocol capabilities over a one-week window, assessing whether the model can suggest accurate protocols and propose actionable ideas for biology experts in a national security context -- no specific quantitative result is disclosed in the card.",CAISI assessed the extent to which the model can suggest accurate protocols and propose actionable ideas for biology experts in a national security context.,C2,C2,C2,C2,,,,,,,,,,,,,,,,,,,too-recent,no,,governance,government-AISI,claude-opus-4.6;anthropic;caisi;bio-chem;asl-4;no-disclosed-result
JOINT-2026-02-CYB1,JOINT-2026-02,Joint UK AISI + US CAISI,Government,GPT-5.3-Codex System Card,2026-02-05,Cyber;Policy/Standards,GPT-5.3-Codex,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"GPT-5.3-Codex is the first OpenAI model OpenAI is treating as High cybersecurity capability under its Preparedness Framework (a precautionary classification, not a confirmed threshold breach); UK AISI and US CAISI contributed independent evaluations.","As discussed in more detail below, this is the first launch we are treating as High capability in Cybersecurity.",C2,C2,C1,C2,,Explicitly named in OpenAI GPT-5.3-Codex system card; safeguard updates deployed; Preparedness Framework 'High' classification updated,"This is the first launch we are treating as High capability in the Cybersecurity domain under our Preparedness Framework, activating the associated safeguards.",2026-02-05,0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,,,,,,,,,,[Report tested: reference models],,traceable,no,,governance,government-AISI,gpt-5.3-codex;openai;cyber;preparedness-framework;safety-case;uk-aisi;us-caisi
JOINT-2026-02-GOV1,JOINT-2026-02,Joint UK AISI + US CAISI,Government,GPT-5.3-Codex System Card,2026-02-05,Transparency/Disclosure;Institutional,GPT-5.3-Codex; reference models,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"Both UK AISI and US CAISI are explicitly named and credited in the OpenAI GPT-5.3-Codex system card, representing a rare documented case of Channel A(i) institutional acknowledgment of government evaluators in an AI company's official safety documentation.",both the U.S. Center for AI Standards and Innovation (CAISI) and the UK AI Security Institute (UK AISI) were granted early access to GPT-5.3-Codex.,C2,C2,C2,C2,,System card explicitly credits both institutions by name,"Building upon early access for recent codex models and gpt-5.2-thinking, both the U.S. Center for AI Standards and Innovation (CAISI) and the UK AI Security Institute (UK AISI) were granted early access to GPT-5.3-Codex.",,,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,,,,,,,,"For the first time, UK AISI and US CAISI evaluation findings are explicitly named and credited in an OpenAI system card.",,,,,no,,governance,government-AISI,gpt-5.3-codex;openai;uk-aisi;us-caisi;institutional;transparency;system-card
UKAISI-2026-02-CYB3,UKAISI-2026-02b,UK AISI,Government,A Multi-Turn Framework for Evaluating AI Misuse in Fraud and Cybercrime Scenarios,2026-02-26,Cyber;Eval-methodology,"14 LLMs (anonymised); 20,000+ evaluations",Post-deployment,https://arxiv.org/abs/2602.21831,Evaluation covered only text; multimodal outputs (image/audio/video) were not assessed and may present different risk profiles.,"Secondly, the methodology has only been developed for text. Our results do not address whether models can generate or manipulate non-text content, noting that much of reported AI-related fraud involves visual content such as synthetic images and video.",C2,C2,C2,C2,,,,,,,,,,,,,"Semantic Scholar: 0 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2602.21831?fields=title,citationCount)",,,,"[Models/Systems backfilled 2026-08-02: inherited from siblings CYB1/CYB2, same report.]",,,no,,methodology,government-AISI,fraud;cybercrime;multimodal;evaluation-scope;misuse;text-only
UKAISI-2026-03-CYB6,UKAISI-2026-03b,UK AISI,Government,Quantifying Frontier LLM Capabilities for Container Sandbox Escape,2026-03-01,Cyber;Autonomy,N/A (benchmark design description),Mixed,https://arxiv.org/abs/2603.02277,"The benchmark spans misconfiguration, privilege-allocation mistakes, kernel flaws, and runtime/orchestration weaknesses, and uses a nested-sandbox architecture to measure escape safely.","SandboxEscapeBench covers a spectrum of sandbox-escape mechanisms spanning misconfiguration, privilege allocation mistakes, kernel flaws, and runtime/orchestration weaknesses.",C2,C2,C2,C2,,,,,,,,,,,,,"Semantic Scholar: 8 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2603.02277?fields=title,citationCount)",,,,"[Models/Systems backfilled 2026-08-02: genuinely not model-specific.] [Publication Date corrected 2026-08-02: was 2026-03-23, verified against arXiv:2603.02277 submission history — v1 submitted 2026-03-01 (both prior values were wrong; neither matched v1 or the v2 revision on 2026-07-07).]",,,no,,methodology,government-AISI,sandbox-escape;container-security;benchmark;privilege-escalation;kernel-exploits;nested-sandbox
UKAISI-2026-03a-GOV2,UKAISI-2026-03a,UK AISI,Government,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Cyber task success rates scale log-linearly with inference compute budget, indicating capability growth is predictable and continuous rather than discrete, which standard fixed-budget evaluations systematically fail to capture; for example, a model scoring only 5% success at a standard 2 million token budget reached 30% at 50 million tokens, a sixfold gain from compute scaling alone.",A model showing 5% success at 2M tokens might reach 30% at 50M tokens – a shift that could cross capability thresholds relevant to risk assessments.,C2,C2,C2,C2,,,,,,,,,,,,,,,,,,"model card, blog, release notes, news search -- 2026-06-28",,no,,capability-trend;anonymised-model,government-AISI,cyber;inference-scaling;log-linear;eval-methodology;anonymised-model
UKAISI-2026-03a-GOV3,UKAISI-2026-03a,UK AISI,Government,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Standard AI safety evaluations using fixed token budgets systematically underestimate the true cyber capabilities of frontier models, meaning that deployment decisions based on such evaluations may rest on incomplete risk assessments.",evaluations run at insufficient budgets will underestimate the true horizon of the model.,C2,C2,C2,C2,,,,,,,,,,,,,,,A model at 5% success at a standard compute budget may reach 30% at 5x budget -- evaluations that don't test at scale are systematically misleading.' -- AISI inference scaling report,,,"model card, blog, release notes, news search -- 2026-06-28",,no,,methodology,government-AISI,cyber;inference-scaling;eval-methodology;underestimation;anonymised-model
UKAISI-2026-03-CYB8,UKAISI-2026-03a,UK AISI,Government,Evidence for Inference Scaling in AI Cyber Tasks,2026-03-05,Cyber;Eval-methodology,Frontier models (Nov 2025 or earlier; anonymised),Post-deployment,https://www.aisi.gov.uk/blog/evidence-for-inference-scaling-in-ai-cyber-tasks-increased-evaluation-budgets-reveal-higher-success-rates,"Average cost per run at 50M tokens was ~$10, with a maximum below $60; a 'cost per success' metric can identify the optimal inference budget.","at AISI’s 50M token limit, the average cost per run was around $10, with maximum cost per run below $60.",C2,C2,C2,C2,,,,,,,,,,,,,,,,,,,,no,,methodology,government-AISI,cyber;inference-scaling;cost-per-success;eval-methodology;anonymised-model
JOINT-2026-03-JAI3,JOINT-2026-03,Joint UK AISI + US CAISI + Gray Swan,Government,How Vulnerable Are AI Agents to Indirect Prompt Injections? Insights from a Large-Scale Public Competition,2026-03-23,Jailbreaks;Autonomy,13 frontier models (unnamed),Post-deployment,https://arxiv.org/abs/2603.15714,"Certain universal attack families transferred across multiple scenarios/models, suggesting shared instruction-following weaknesses; static evaluations are insufficient and need continuous adaptation.","We identify universal attack strategies that transfer across 21 of 41 behaviors and multiple model families, suggesting fundamental weaknesses in instruction following architectures. To address benchmark saturation and obsoleteness, we will endeavor to deliver quarterly updates through continued red teaming competitions.",C2,C2,C2,C2,,,,,,,,,,,,,"Semantic Scholar: 11 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2603.15714?fields=title,citationCount)",,,,"[Models/Systems backfilled 2026-08-02: inherited from siblings JAI1/CYB1, same report.]",,,no,,methodology,government-AISI,red-teaming;universal-attacks;agent-security;transferability;prompt-injection;competition
JOINT-2026-03-CYB1,JOINT-2026-03,Joint UK AISI + US CAISI + Gray Swan,Government,How Vulnerable Are AI Agents to Indirect Prompt Injections? Insights from a Large-Scale Public Competition,2026-03-23,Jailbreaks;Eval-methodology,13 frontier models (unnamed),Post-deployment,https://arxiv.org/abs/2603.15714,"The red-teaming competition involved over 464 participants who generated more than 272,000 attack attempts against 13 frontier AI models, representing the largest structured adversarial evaluation of frontier AI agent security to date.","The competition attracted 464 participants who submitted 272000 attack attempts against 13 frontier models, yielding 8648 successful attacks across 41 scenarios.",C2,C2,C2,C2,,,,,,,,,,,,,"Semantic Scholar: 11 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2603.15714?fields=title,citationCount)",,A successful attack was found against every single one of the 13 frontier models tested.' -- CAISI/AISI/Gray Swan red-teaming competition,,,"model card, blog, release notes, news search -- 2026-06-28",,no,,methodology,government-AISI,red-teaming;agent-security;competition;methodology;anonymised-model
