Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
UKAISI-2026-05-CYB1,UKAISI-2026-05,UK AISI,How Fast Is Autonomous AI Cyber Capability Advancing?,2026-05-13,Cyber;Frontier-forecasting,cyber;autonomous-cyber;doubling-time;frontier-trends;time-horizons;claude-mythos-preview;gpt-5.5,Claude Mythos Preview (newer checkpoint); GPT-5.5; Claude Sonnet 4.5,Post-deployment,https://www.aisi.gov.uk/blog/how-fast-is-autonomous-ai-cyber-capability-advancing,"Autonomous AI cyber task completion rates are doubling every 4.7 months -- an acceleration from the 8-month doubling time estimated in November 2025 -- with no performance plateau observed. Computing time horizons at all required a 2.5M-token compute cap, since without it success rates are too high to measure. AISI cautions it cannot yet distinguish whether the faster 4.7-month doubling reflects a genuinely new, faster trend or an isolated outlier from recent models.",C1,C1,C1,C1,yes,,,,,,2.0,,,In guidance,UK AI Minister Kanishka Narayan statement; Bank of England/FCA/HM Treasury joint statement to all regulated firms (May 15 2026); NCSC published 'Why cyber defenders need to be ready for frontier AI'; UK-Australia AI security pact referenced AISI's cyber capability work generally (does not cite the specific 4.7-month figure); Cyber Security and Resilience Bill context.,"Recent findings from the AI Security Institute (AISI) highlight an accelerated increase in the cyber capabilities of frontier models, and at a far faster pace than many expected.",https://www.fca.org.uk/news/statements/fca-boe-treasury-joint-statement-frontier-ai-models-cyber-resilience  | https://www.ncsc.gov.uk/blogs/why-cyber-defenders-need-to-be-ready-for-frontier-ai  | https://www.gov.uk/government/news/uk-and-australia-pact-on-fast-moving-ai-security-risks | https://www.ncsc.gov.uk/blogs/why-cyber-defenders-need-to-be-ready-for-frontier-ai,High,CyberScoop (https://cyberscoop.com/ai-autonomous-cyber-capability-benchmarks-broken-gpt5-claude-mythos/),,,Our independent testing shows that cyber capabilities in leading AI systems are advancing much faster than we expected. That matters because this isn't theoretical -- those advances are already starting to translate into real risks. -- UK AI Minister Kanishka Narayan,,High,"Strongest institutional cluster of responses to any AISI finding (UK AI Minister; BoE; FCA; Treasury; NCSC; UK-Australia pact). Structural limitation: all responses advisory not mandatory; Cyber Security and Resilience Bill predates finding and not amended in response; no new binding AI-specific cyber obligations created. Policy level coded In guidance (NCSC advisory); Action level Substantive (Glasswing expansion + multi-regulator joint statement). High + Partial mapped -> Disproportionate per grid (Partial is mapped from In guidance). Source URL updated from blog (https://www.aisi.gov.uk/blog/how-fast-is-autonomous-ai-cyber-capability-advancing) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. REVERTED 2026-07-18: companion-paper swap was wrong (paper does not cover the doubling-rate/model-comparison content claimed); reverted to the original, already-verified blog URL.",,,no,,capability-trend,government-AISI
UKAISI-2026-05-GOV1,UKAISI-2026-05,UK AISI,How Fast Is Autonomous AI Cyber Capability Advancing?,2026-05-13,Cyber;Eval-methodology,cyber;benchmark-saturation;eval-methodology;evaluation-infrastructure;claude-mythos-preview;gpt-5.5,Claude Mythos Preview (newer checkpoint); GPT-5.5; Claude Sonnet 4.5,Post-deployment,https://www.aisi.gov.uk/blog/how-fast-is-autonomous-ai-cyber-capability-advancing,"The evaluation framework itself is becoming insufficient as models perform too well on existing benchmarks, indicating that current safety evaluation infrastructure is not keeping pace with capability growth.",C2,C2,C2,C2,yes,,,,"The organizations in this new group are based in more than 15 countries, and most provide critical infrastructure to many more.",,,https://www.anthropic.com/news/expanding-project-glasswing,,,,,,Medium,,,,Our independent testing shows that cyber capabilities in leading AI systems are advancing much faster than we expected. That matters because this isn't theoretical -- those advances are already starting to translate into real risks. -- UK AI Minister Kanishka Narayan,,High,"Governance row -- excluded from headline stats. No plateau observed and framework saturation creates serious governance gap. High + Partial (In guidance mapped) -> Disproportionate per grid. Source URL updated from blog (https://www.aisi.gov.uk/blog/how-fast-is-autonomous-ai-cyber-capability-advancing) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. REVERTED 2026-07-18: companion-paper swap was wrong (paper does not cover this finding's content); reverted to the original, already-verified blog URL.",,,no,,governance,government-AISI
UKAISI-2026-05-ALI1,UKAISI-ALI-2026-05-14,UK AISI,Automated alignment is harder than you think,2026-05-14,Alignment,automated-alignment;alignment-research;systematic-errors;safety-case;oversight,No specific models tested; theoretical/analytical paper,N/A,https://www.aisi.gov.uk/research/automated-alignment-is-harder-than-you-think,"Automating alignment research via AI agents poses structural risks beyond deliberate sabotage: systematic, hard-to-detect errors in fuzzy tasks concentrate among errors least likely to be caught by human reviewers, potentially producing 'catastrophically misleading safety assessments' even from well-intentioned agents.",C2,C2,C2,C2,yes,,,,"alignment research involves many hard-to-supervise fuzzy tasks (tasks without clear evaluation criteria, for which human judgement is systematically flawed); optimisation pressure means agent-generated mistakes are concentrated among those that human reviewers are least likely to catch",,,"AISI research paper by Bowkis, Buhl, Pfau, Irving arguing AI-automated alignment research produces systematically uncatchable errors","model card, blog, release notes, news search -- 2026-06-28",,,,No AI company response identified,Low,,,,,,High,"Theoretical paper with no empirical model demonstrations. Published on AISI research portal (alignmentproject.aisi.gov.uk context). Authors: Aleksandr Bowkis, Marie Davidsen Buhl, Jacob Pfau, Geoffrey Irving. Companion academic paper identified: ""Automated alignment is harder than you think"" (https://arxiv.org/abs/2605.06390) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.",optimisation pressure means agent-generated mistakes are concentrated among those that human reviewers are least likely to catch,,no,,governance,government-AISI
UKAISI-2026-05-ALI3,UKAISI-2026-05B,UK AISI,Loss of Oversight: How AI systems may become harder to audit,2026-05-21,Alignment;Transparency/Disclosure,oversight;chain-of-thought;interpretability;auditability;honesty-training;expert-interviews,,N/A,https://cdn.prod.website-files.com/663bd486c5e4c81588db7a1d/6a0ed93f9b4a6a65994235d8_Loss_of_Oversight%20(7).pdf,"Drawing on 25 expert interviews plus a literature review, the report examines five sources of oversight signal (behaviour, chain-of-thought, activations/circuits, memory architectures, and honesty training) and offers three recommendations: track and report oversight-relevant changes, preserve oversight affordances by design, and invest in backup oversight techniques.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Low,,,,,,High,"NEW-CANDIDATE [REPORT-ID FIX 2026-07-17: verified paper/blog pair of UKAISI-2026-05B, merged] Source URL updated from blog (https://www.aisi.gov.uk/research/loss-of-oversight-how-ai-systems-may-become-harder-to-audit-monitor-and-investigate) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. ACCESS TYPE FILLED 2026-07-19: N/A -- 25 expert interviews plus literature review, not a direct model test.",,,no,,governance,government-AISI
UKAISI-2026-05B-ALI1,UKAISI-2026-05B,UK AISI,Will It Become Harder to Oversee AI Systems?,2026-05-21,Alignment,human-oversight;oversight-deterioration;expert-interviews;scalable-oversight,None (25 expert interviews),N/A,https://www.aisi.gov.uk/blog/will-it-become-harder-to-oversee-ai-systems,"Expert interviews identify more than 20 distinct pathways through which human oversight of AI systems could deteriorate, with multiple of these pathways already active rather than merely theoretical future concerns.",C2,C2,C2,C2,yes,,,,,,,,"model card, blog, release notes, news search -- 2026-06-28",,,,,Medium,,,,,,High,"Outcome type 5 -- no company response; no binding policy response. Access type N/A (expert interview methodology, no model tested). High + Acknowledged (Cited mapped) -> Strongly Disproportionate per grid. Companion academic paper identified: ""Loss of Oversight"" (https://cdn.prod.website-files.com/663bd486c5e4c81588db7a1d/6a0ed93f9b4a6a65994235d8_Loss_of_Oversight%20(7).pdf) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.",The report identifies more than twenty distinct pathways by which current oversight could degrade.,,no,,governance,government-AISI
UKAISI-2026-05B-ALI2,UKAISI-2026-05B,UK AISI,Will It Become Harder to Oversee AI Systems?,2026-05-21,Alignment;Eval-methodology,evaluation-awareness;oversight;eval-integrity;expert-interviews,None (25 expert interviews),N/A,https://www.aisi.gov.uk/blog/will-it-become-harder-to-oversee-ai-systems,"Frontier AI models are increasingly able to recognise when they are being tested, raising the possibility that evaluation results are becoming less representative of real-world model behaviour.",C2,C2,C2,C2,yes,,,,,,,,"model card, blog, release notes, news search -- 2026-06-28",,,,,Medium,,,,,,High,"Outcome type 5 -- no company response. Models recognising test conditions is an active alignment concern per expert interviews. High + Acknowledged (Cited mapped) -> Strongly Disproportionate per grid. Access type N/A (no model directly tested in this report). Companion academic paper identified: ""Loss of Oversight"" (https://cdn.prod.website-files.com/663bd486c5e4c81588db7a1d/6a0ed93f9b4a6a65994235d8_Loss_of_Oversight%20(7).pdf) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.",frontier models are increasingly able to recognise when they are being tested and adjust their behaviour.,,no,,governance,government-AISI
UKAISI-2026-05-ALI4,UKAISI-2026-05B,UK AISI,Will It Become Harder to Oversee AI Systems?,2026-05-21,Alignment;Frontier-forecasting,human-oversight;chain-of-thought;latent-reasoning;interpretability;frontier-trends,None (25 expert interviews),N/A,https://cdn.prod.website-files.com/663bd486c5e4c81588db7a1d/6a0ed93f9b4a6a65994235d8_Loss_of_Oversight%20(7).pdf,"Current oversight depends on contingent properties of today's systems (text-based/human-interpretable reasoning) that may not hold as systems advance, and experts disagree on whether latent (non-text) reasoning architectures will become dominant, potentially removing one of the strongest current sources of oversight.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Medium,,,,,,High,"NEW-CANDIDATE Source URL updated from blog (https://www.aisi.gov.uk/blog/will-it-become-harder-to-oversee-ai-systems) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk.",,,no,,governance,government-AISI
UKAISI-2026-06-HUM2,UKAISI-2026-06,UK AISI,RealityTest: How People Probe AI Identity and Whether Models,2026-05-29,Human Influence;Eval-methodology,ai-identity;human-grounded-eval;multilingual;multimodal;evaluation;anthropomorphism,,Post-deployment,https://arxiv.org/abs/2606.00168,"Drawing on the first large-scale human-grounded identity eval — queries from ~750 participants across 49 countries in five languages (multimodal/multilingual) — RealityTest finds that only ~31% of people directly ask about AI identity in ambiguous situations and that real human queries are far more diverse than machine-generated ones, implying that safety evals built on narrow/synthetic query sets risk mischaracterising real deployment behaviour.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Low,,"Semantic Scholar: 0 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2606.00168?fields=title,citationCount)",,,,High,"NEW-CANDIDATE [REPORT-ID FIX 2026-07-17: verified paper/blog pair of UKAISI-2026-06, merged] Source URL updated from blog (https://www.aisi.gov.uk/research/realitytest-how-people-probe-ai-identity-and-whether-models-disclose-it) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. DATE FIX 2026-07-18: corrected from 2026-06-08 to 2026-05-29 to match the (verified-correct) source paper's actual date; content itself was confirmed accurate against this source. ACCESS TYPE FILLED 2026-07-19: Post-deployment -- RealityTest surveys already-released models via public interfaces.",,,no,,methodology,government-AISI
UKAISI-2026-05-ALI2,UKAISI-ALI-2026-05-30,UK AISI,AI alignment is a human problem,2026-05-30,Alignment,human-supervision;alignment;oversight;scalable-oversight;human-feedback,No specific models tested; conceptual/review paper,N/A,https://www.aisi.gov.uk/research/ai-alignment-is-a-human-problem,"AI alignment depends critically on human supervisory signals, but five structural bottlenecks in human supervision (biased judgment, plural values, limited attention, limited counterfactual reasoning, expertise-limited verification) undermine the reliability of those signals as AI systems scale. The paper argues tools from cognitive and social sciences are essential to solving alignment.",C2,C2,C2,C2,yes,,,,"The central challenge for alignment is to amplify the human supervisory signals on which alignment training depends, so that they remain reliable as AI systems produce ever more behaviour to monitor.",,,"AISI research paper by Voudouris, Roberts-Gaal, Buhl, Irving, Summerfield cataloguing five human supervision bottlenecks","model card, blog, release notes, news search -- 2026-06-28",,,,No AI company response identified,Low,,,,,,High,"Authors: Konstantinos Voudouris, Xavier Roberts-Gaal, Marie Buhl, Geoffrey Irving, Christopher Summerfield. Conceptual framing paper, not an empirical evaluation. Companion to 'Automated alignment is harder than you think' (May 14, 2026). Companion academic paper identified: ""AI alignment is a human problem"" (https://osf.io/preprints/psyarxiv/zqngj_v1) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.","AI alignment is, largely, a human problem -- and that tools from the cognitive and social sciences have a major part to play in solving it.",,no,,governance,government-AISI
UKAISI-2026-06-GOV1,ANTHROPIC-2026-06-SELF,UK AISI,Claude Fable 5 & Claude Mythos 5 System Card,2026-06-09,Eval-methodology,claude-mythos-5;anthropic;monitorability;controlarena;side-task,Claude Mythos 5,Pre-deployment,https://www.anthropic.com/claude-fable-5-mythos-5-system-card,UK AISI's ControlArena testing found Claude Mythos 5 more capable of completing harmful side-tasks without detection than Mythos Preview or Opus 4.8; against a weak action-based monitor it achieved over 60% side-attack success with monitor AUROC below 60%.,C1,C1,C1,C1,yes,,,,,,,,,,,,,Medium,"Zvi Mowshowitz, Don't Worry About the Vase (https://thezvi.substack.com/p/claude-fable-5-and-mythos-5-the-system)",,,"Mythos 5 was more capable of completing harmful side tasks in ControlArena than Mythos Preview or Opus 4.8, often without using CoT at all, getting over 60% success rates",,High,NEW-CANDIDATE 2026-07-17. Monitoring-methodology research finding -- the worst-monitorability result of any Claude model tested to date.,"Against a weak action-based monitor, [Claude Mythos 5] achieves both high side-attack success rates (over 60%) and low monitorability (AUROC < 60%).",methodology,no,,methodology,government-AISI
UKAISI-2026-07-GOV2,UKAISI-2026-07-COMPUTE,UK AISI,"More Compute, More Capability: Why AI Agent Evaluations Need to Account for Test-Time Compute",2026-07-02,Eval-methodology,uk-aisi;test-time-compute;eval-validity;methodology,"11-20 frontier models (unnamed, released across 2023-2026)",Post-deployment,https://www.aisi.gov.uk/blog/more-compute-more-capability-why-ai-agent-evals-need-to-account-for-test-time-compute,"UK AISI found agent capability improves substantially with more test-time compute, with newer models gaining disproportionately -- meaning fixed-compute-budget evaluations systematically underestimate frontier capability, a methodological gap in how the field measures risk.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Medium,"The Decoder, Matthias Bastian (https://the-decoder.com/uks-ai-security-institute-finds-standard-benchmarks-systematically-underestimate-what-ai-agents-can-actually-do/)",,,Newer models benefit from extra compute far more than older ones... fixed budget caps systematically underestimate how capable AI agents really are,,High,"NEW-CANDIDATE 2026-07-17 (re-audit correction). Eval-integrity/methodology finding with real stakes (current evals may understate risk) previously omitted. Companion academic paper identified: ""How Inference Compute Shapes Frontier LLM Evaluation"" (https://arxiv.org/abs/2606.17930) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.",Agent capability cannot be interpreted without the compute budget used to estimate it.,methodology,no,,methodology,government-AISI
